word,frequency
check,2
(juice,2
eyes),2
(i'ma,2
perm,2
(post,2
(bow,2
montana),2
rap,2
second,2
j.,2
(mary,2
pinkprint,2
boy),2
(migos,2
webstar),2
breathe,2
ighile),2
bar,2
sean,2
"bitches,",2
"game,",2
cardi,2
different,2
blige),2
(parker,2
me),2
mother,2
rover,2
range,2
bad),2
(girl,2
rock,2
(fetty,2
understand,2
round,2
grind,2
"crack,",2
wap),2
(akon),2
album,2
(natasha,2
jay,2
(what,2
(miss,2
"(beyoncé,",2
rhymes,2
(busta,2
roman’s,2
vip,2
ah),2
speaks,2
"bitches),",2
"bitch),",2
(french,2
f1,2
minute,2
york,2
west),2
daja),2
uh),2
remix),2
say?),2
west],2
best),2
mike),2
(ice,2
kanye,2
b),2
v),2
(bobby,2
(uh),2
t-shirt,2
stilettos,2
rhymes),2
sons,2
busta,2
"dick,",2
(saturday,2
heavy,2
like[chorus],2
ty,2
shoulda,2
lee),2
okay*,2
action,2
motherfucker?,2
acapella),2
west,2
(studio,2
slope,2
charm),2
(alex,2
park,2
"calling,",2
lights,2
party),2
(swae,2
gimme,2
‘em,2
mauboy),2
intro,2
nas),2
six,2
(wiley),2
streets,2
understood,2
2,2
voices,2
(jessica,2
watch,2
miles,2
drip,2
goin,2
backwards,2
standing,2
ready?,2
what),2
"sweetly,",2
tusa,2
raised,2
juice,2
thug,2
gold,2
changed,2
sorry,2
ms.,2
supposed,2
part,2
letter,2
(english,2
drinks,2
"bow,",2
version),2
mess,2
loved,2
retire,2
$ign),2
you'd,2
dear,2
deaded,2
4,2
dolla,2
longer,2
suge,2
(jim,2
switched,2
heart,2
(dababy),2
johnston,2
(soulja,2
my*,2
(dirty,2
goody,2
dreams,2
chase,2
lemonade,2
(original,2
money),2
mattered*,2
(bedrock),2
esudd),2
wit,2
(supplya),2
today,2
poke,2
met,2
neck,2
swim,2
bet,2
angel,2
grande),2
(ariana,2
twist),2
sky,2
borrow,2
live),2
light,2
spoke,2
screamin',2
karol,2
wanted,2
strippin',2
coming,2
played,2
sweet,2
"""s""",2
cream,2
kuts),2
‘09,2
guns,2
ain’t,2
benét),2
independent,2
(tony,2
higher,2
(ciara),2
"higher,",2
lanez),2
(solo,2
stew,2
(interlude),2
tape,2
hottest,2
biz,2
monstars,2
(stack,2
ice,2
(ne-yo),2
(jason,2
must,2
both,2
aimin',2
(eric,2
(playboi,2
chocolate,2
(mario),2
"somehow,",2
gudda),2
carti),2
(gudda,2
seem,2
nigga),2
(pussy,2
failure,2
ladies,2
lil’,2
180,2
tryin',2
wheelies,2
wintour,2
tightwad,2
finally,2
anna,2
"anna,",2
[break],2
ipod,2
caught,2
cans,2
"bag,",2
gucci,2
dancin',2
pole,2
mansion,2
"bike,",2
pissed,2
stealing,2
music,2
vanson,2
vintage,2
"lambskin,",2
tied,2
chanel,2
gladiators,2
balenciagas,2
aviators,2
louis,2
"pythons,",2
versace,2
arms,2
spit,2
"cover,",2
exclusive,2
truth,2
snap,2
security,2
axle,2
sixty-nine,2
"half,",2
tie-rod,2
quit,2
"hollering,",2
"""why,",2
"god?""",2
bygones'll,2
bygones,2
swallowing,2
wad,2
blowing,2
nice,2
bra,2
it'll,2
(uh-huh),2
fit,2
contributorstranslationsportuguêsgirls,2
girls12embed,2
blueprint,2
bent,2
"titty,",2
broad,2
tits,2
dye,2
job,2
bed,2
pees,2
wheel,2
"shittin',",2
gone?,2
should've,2
lipstick,2
sent,2
learjet,2
thank-you,2
"note,",2
sadistic,2
wrap,2
coffin,2
"""nicki,",2
she's,2
"spot""",2
spot?,2
pot,2
tripod,2
"mumblin',",2
narcissistic,2
cacklin',2
"materialistic,",2
again?,2
"sleep,",2
"scared,",2
laggin',2
"tryin',",2
pa,2
"shook,",2
"navigation,",2
panickin',2
"overseas,",2
fault,2
risk,2
puttin',2
optimistic,2
moral,2
story,2
treating,2
sod?,2
its,2
sight,2
quite,2
odd,2
"why,",2
not?,2
world-world,2
punching,2
bag,2
"garbage,",2
maggots,2
scrunch,2
lunge,2
attack,2
picnic,2
fell,2
wagon,2
went,2
biscuit,2
mystic,2
"lane,",2
"rosé,",2
jumped,2
traffic,2
thanks,2
escort,2
"spin,",2
"captain,",2
model,2
watching,2
pellegrino,2
sipping,2
"filipino,",2
galliano,2
cunt,2
rocking,2
punt,2
"wilhelmina,",2
work,2
rihanna,2
mozzarella,2
nothing,2
donatella,2
"madonna,",2
keri,2
jolie,2
angelina,2
monique,2
"talk,",2
r-r-rapper,2
forced,2
