word,frequency
m'en,1
cassé,1
pouce,1
nez,1
000),1
envoyer,1
appris,1
t'as,1
autorises,1
seulement,1
paie,1
t'essuyer,1
l'éponge,1
"ça,",1
"discret,",1
composer,1
numéro,1
savais,1
contactée,1
m'as,1
contacter,1
venir,1
m'impliquer,1
t'en,1
cosa),1
quartier,1
ksr,1
"""salope,",1
kiss-kiss,1
"o,",1
"maire""",1
"miss-miss,",1
"shots,",1
taking,1
4pm,1
by,1
bands,1
forty,1
were,1
again,1
cookin',1
chef,1
podium,1
"background,",1
petroleum,1
"jelly,",1
"sodium,",1
"salty,",1
"trampoline,",1
understand,1
name,1
fous,1
mouth?,1
travailler,1
colère,1
tuer,1
doigts,1
devrais,1
rester,1
finir,1
cintres,1
"strip-teaseuse,",1
rappeuse,1
(ksr),1
"21,",1
(cheeze),1
ou,1
"molly,",1
one),1
fool,1
"(30,",1
chanteuse?,1
"'rari,",1
brise,1
bentayga,1
traine,1
jumpin',1
tramps,1
"tangerine,",1
"angelina,",1
"ouais,",1
"(ouais,",1
bébé),1
(tu,1
sais,1
bébé,1
manque,1
([?]),1
seule,1
"étape,",1
prochaine,1
prête,1
marre,1
avais,1
"seule,",1
finis,1
occupé,1
"occupé,",1
place,1
arrogante,1
"tête,",1
toi,1
(prix),1
oh),1
fauchés,1
[?],1
grocery,1
lips,1
"snatched,",1
wig,1
clue,1
collapse,1
"grind,",1
attack,1
booth,1
snap?,1
list,1
sis,1
emmerde),1
"fiend,",1
dope,1
"thick,",1
protein,1
"chérie,",1
(rien),1
chèque,1
groupe,1
"clique,",1
(je,1
mira,1
"(cosa,",1
j'essaye,1
(¡yeh!;,1
mucha,1
brrt),1
takeoff],1
"dieta,",1
hacer,1
trato,1
¡yeh!,1
latino,1
bang,1
religion,1
¡yeh!),1
(¡wuh;,1
(jeje),1
regalan,1
mí,1
"bo,",1
"jordan,",1
take-takeoff,1
to'a,1
compras,1
(ruisselant),1
(¡jalan!),1
jalan,1
grasa,1
¡wuh!),1
gusta,1
petite,1
"boricuas,",1
montres,1
"raza,",1
viva,1
"eddie,",1
(montres),1
guerrero,1
(amén),1
abraza,1
jesucristo,1
"llama,",1
diablo,1
plaza,1
ni,1
conocen,1
"""saute",1
"exploser""",1
accompte,1
"casa,",1
dentro,1
pa',1
la',1
mudé,1
"d'erreur,",1
(mac),1
putain,1
quart,1
"(sorry,",1
"sorry,",1
lam',1
driving,1
"halal,",1
eating,1
flexing,1
humaine),1
dipper,1
(coupe),1
"ruisselant,",1
"stu',",1
hop,1
"(rrr,",1
"coat,",1
fur,1
"somali,",1
hotter,1
tamale,1
"mami,",1
spicy,1
(sac),1
banging,1
though),1
coins,1
mario,1
(hurlant),1
sentiment,1
uh),1
like—;,1
(sentiment),1
cha-ching),1
abandonner,1
"facts,",1
"mission,",1
"mac,",1
crient,1
"plouf,",1
(mario),1
prendre,1
piccadilly,1
(plouf),1
l'eau,1
"oreille,",1
donné,1
humide,1
mec(bite,1
facts),1
cardio,1
cubanas,1
acento,1
cosa,1
cover,1
hagas,1
gaga,1
lady,1
pa-pa-paparazzi,1
entrada,1
reciben,1
90,1
tenis,1
mis,1
hookah),1
"(hookah,",1
hookah,1
pasar,1
vo'a,1
"carajo,",1
arranca,1
peluca,1
tumbar,1
vamos,1
snuka,1
jimmy,1
pecho,1
fue,1
57,1
billboard,1
colombianas,1
(éclair),1
mami,1
"cosa,",1
"coup,",1
"doux,",1
d'accusations,1
también,1
vive,1
'rossa),1
(hype;,1
testarossa,1
étrange,1
éclair,1
"gente""",1
"""mi",1
escuchado,1
viajes,1
quieras,1
donde,1
mente,1
salgo,1
cara,1
mi,1
visto,1
vio,1
jeva,1
(azúca'),1
azúcar,1
"valentín,",1
bobby,1
"bajo,",1
retumbe,1
(¡ching!),1
maletín,1
cien,1
billetes,1
michael,1
myers,1
perico,1
"activos,",1
andamos,1
venezolanas,1
chingan,1
rico,1
que?),1
"brillent,",1
dominicana,1
mueve,1
pues?),1
hubo,1
(brillent),1
(¡buh!),1
aquí,1
prohibido,1
(¡rrrah!),1
cruz,1
celia,1
balvin],1
breitling,1
(breit'),1
cha-ching,1
"yeh,",1
bebé),1
"bebé,",1
bunny,1
motín,1
"amar,",1
forma,1
exité,1
disco,1
llego,1
(million),1
claritín,1
picor,1
voir,1
charytín,1
"diles,",1
hounds,1
