word,frequency
rare,1
"last,",1
wouldn't,1
"glow,",1
pop,1
bear,1
seem,1
fold,1
rotation,1
hatin',1
"bend,",1
"her,",1
g,1
hole,1
"gucci,",1
eggroll,1
apart,1
wrap,1
"fendi,",1
think,1
"'k,",1
haiti,1
ate,1
grindin',1
apes,1
family,1
mental,1
heat,1
temple,1
gotti,1
(drip),1
"tellin',",1
snitchin',1
(they,1
reason,1
snitches),1
henchmen,1
moving,1
"(gotti),",1
lay,1
"gauge,",1
shotty,1
(pow),1
"(yeah),",1
squeezin',1
sorry,1
"brrt),",1
(street,1
[interlude],1
45,1
"(what?),",1
lane,1
"(range),",1
aim,1
(aim),1
"rollie,",1
plain,1
"(plain),",1
best,1
stay,1
(lane),1
sleep,1
"main),",1
lyrics[chorus:,1
contributorsdirty,1
29,1
21)5embed,1
wake,1
before,1
should,1
nigga),1
sleepin',1
2:,1
desert,1
(a,1
"friends),",1
chase,1
ms,1
(mill'),1
cooking,1
"crack,",1
riding,1
regal,1
what?),1
(rrah),1
eagle,1
"felon,",1
pounds,1
cali',1
reefer,1
call,1
duty,1
lose,1
"win,",1
watched,1
equal,1
remember,1
struggle,1
jumped,1
porch,1
use,1
muscle,1
beefin',1
"trenches,",1
are,1
(tryna,1
"preachin',",1
rapping?,1
creepin',1
"down,",1
"(rrah),",1
"sins,",1
"strugglin',",1
win,1
range,1
ninety,1
"daughter,",1
922embed,1
"ak-47,",1
shootouts,1
apartments,1
"hearse,",1
stevie,1
wonder-ed,1
"retaliation,",1
spark,1
about,1
"action,",1
seeker,1
contributorslord,1
zip,1
pulled,1
thirty,1
"life,",1
"top,",1
pussy-boy,1
nights,1
late,1
brrt),1
percocets,1
like[chorus:,1
here,1
bring,1
saying,1
"calling,",1
"hour,",1
ho,1
nowhere,1
rodeo,1
plenty,1
let's,1
testify,1
getting,1
question,1
ride,1
"ave,",1
"question,",1
side,1
speed,1
"chasin',",1
cops,1
other,1
dodging,1
drowning,1
swimmin',1
lift,1
pigeons,1
"ak-47's,",1
basic,1
"(skrrt),",1
1:,1
"12,",1
cocaine,1
"did),",1
stank,1
propane,1
".40,",1
"(bang),",1
"blood,",1
"crip,",1
(women),1
women,1
