word,frequency,money,women,drugs,crime,positive
line,2,0,0,0,0,0
getting,2,0,0,0,0,0
whatever,2,0,0,0,0,0
playing,2,0,0,0,0,0
always,2,0,0,0,0,0
dirt,2,0,0,0,0,0
navy,2,0,0,0,0,0
mistakes,2,0,0,0,0,0
money,2,0,0,0,0,0
close,2,0,0,0,0,0
forgive,2,0,0,0,0,0
valley,2,0,0,0,0,0
thinkin,2,0,0,0,0,0
somebody,2,0,0,0,0,0
breaker,2,0,0,0,0,0
nicki,2,0,0,0,0,0
lean,2,0,0,1,0,0
loved,2,0,0,0,0,0
envy,2,0,0,0,0,0
ya,2,0,0,0,0,0
bitches,2,0,0,0,0,0
porch,2,0,0,0,0,0
fall,2,0,0,0,0,0
stay,2,0,0,0,0,0
porsche,2,0,0,0,0,0
ha,2,0,0,0,0,0
match,2,0,0,0,0,0
boots,2,0,0,0,0,0
matte,2,0,0,0,0,0
nowhere,2,0,0,0,0,0
attached,2,0,0,0,0,0
tack,2,0,0,0,0,0
horses,2,0,0,0,0,0
league,2,0,0,0,0,0
bladder,2,0,0,0,0,0
number,2,0,0,0,0,0
album,2,0,0,0,0,0
end,2,0,0,0,0,0
didn,2,0,0,0,0,0
momma,2,0,0,0,0,0
round,2,0,0,0,0,0
clean,2,0,0,0,0,0
booty,2,0,0,0,0,0
wrangler,2,0,0,0,0,0
gucci,2,0,0,0,0,0
pretty,2,0,0,0,0,0
helpin,2,0,0,0,0,0
school,2,0,0,0,0,0
sister,2,0,1,0,0,0
nig,2,0,0,0,0,0
cowboy,2,0,0,0,0,0
boobies,2,0,0,0,0,0
bull,2,0,0,0,0,0
heard,2,0,0,0,0,0
movie,2,0,0,0,0,0
cheated,2,0,0,0,0,0
champions,2,0,0,0,0,0
lost,2,0,0,0,0,0
began,2,0,0,0,0,0
woo,2,0,0,0,0,0
tractor,2,0,0,0,0,0
cannot,2,0,0,0,0,0
sense,2,0,0,0,0,0
each,2,0,0,0,0,0
dance,2,0,0,0,0,0
scars,2,0,0,0,0,0
eve,2,0,0,0,0,0
juniors,2,0,0,0,0,0
sin,2,0,0,0,0,0
phased,2,0,0,0,0,0
pretend,2,0,0,0,0,0
drinkin,2,0,0,0,0,0
cocaine,2,0,0,0,0,0
tonight,2,0,0,0,0,0
riches,2,0,0,0,0,0
billboard,2,0,0,0,0,0
industry,2,0,0,0,0,0
proof,2,0,0,0,0,0
garden,2,0,0,0,0,0
sports,2,0,0,0,0,0
times,2,0,0,0,0,0
favorite,2,0,0,0,0,0
proud,2,0,0,0,0,0
ready,2,0,0,0,0,0
wish,2,0,0,0,0,0
replayin,2,0,0,0,0,0
callin,1,0,0,0,0,0
thinking,1,0,0,0,0,0
marlboro,1,0,0,0,0,0
picking,1,0,0,0,0,0
bizness,1,0,0,0,0,0
noticed,1,0,0,0,0,0
wonderin,1,0,0,0,0,0
toe,1,0,0,0,0,0
statements,1,0,0,0,0,0
threw,1,0,0,0,0,0
witnesses,1,0,0,0,0,0
moves,1,0,0,0,0,0
lips,1,0,0,0,0,0
fears,1,0,0,0,0,0
stress,1,0,0,0,0,0
sexy,1,0,0,0,0,0
car,1,0,0,0,0,0
scary,1,0,0,0,0,0
pinky,1,0,0,0,0,0
gay,1,0,0,0,0,0
winnin,1,0,0,0,0,0
maserati,1,0,0,0,0,0
haunt,1,0,0,0,0,0
prayed,1,0,0,0,0,0
rodeo,1,0,0,0,0,0
bras,1,0,0,0,0,0
talent,1,0,0,0,0,0
boi,1,0,0,0,0,0
brother,1,0,0,0,0,0
trick,1,0,0,0,0,0
peepin,1,0,0,0,0,0
cookie,1,0,0,0,0,0
pack,1,0,0,1,0,0
uncle,1,0,0,0,0,0
tellin,1,0,0,0,0,0
funnel,1,0,0,0,0,0
media,1,0,0,0,0,0
o,1,0,0,0,0,0
dates,1,0,0,0,0,0
fendi,1,0,0,0,0,0
droppin,1,0,0,0,0,0
secret,1,0,0,0,0,0
ig,1,0,0,0,0,0
dug,1,0,0,0,0,0
snippets,1,0,0,0,0,0
pick,1,0,0,0,0,0
yes,1,0,0,0,0,0
chartin,1,0,0,0,0,0
secrets,1,0,0,0,0,0
tv,1,0,0,0,0,0
grieve,1,0,0,0,0,0
wave,1,0,0,0,0,0
showed,1,0,0,0,0,0
sleeve,1,0,0,0,0,0
tmz,1,0,0,0,0,0
cake,1,1,0,0,0,0
stupid,1,0,0,0,0,0
rings,1,0,0,0,0,0
diamond,1,0,0,0,0,0
hell,1,0,0,0,0,0
breakthrough,1,0,0,0,0,0
floating,1,0,0,0,0,0
loner,1,0,0,0,0,0
trapped,1,0,0,0,0,0
spendin,1,0,0,0,0,0
downs,1,0,0,0,0,0
tears,1,0,0,0,0,0
ups,1,0,0,0,0,0
dry,1,0,0,0,0,0
smile,1,0,0,0,0,1
glitter,1,0,0,0,0,0
comes,1,0,0,0,0,0
battered,1,0,0,0,0,0
singing,1,0,0,0,0,0
rewrite,1,0,0,0,0,0
room,1,0,0,0,0,0
filled,1,0,0,0,0,0
other,1,0,0,0,0,0
crawl,1,0,0,0,0,0
happiness,1,0,0,0,0,0
award,1,0,0,0,0,0
shots,1,0,0,0,0,0
sad,1,0,0,0,0,0
sleep,1,0,0,0,0,0
myself,1,0,0,0,0,0
hot,1,0,0,0,0,0
fame,1,0,0,0,0,0
forgiveness,1,0,0,0,0,0
wall,1,0,0,0,0,0
focusin,1,0,0,0,0,0
fruition,1,0,0,0,0,0
please,1,0,0,0,0,0
tho,1,0,0,0,0,0
smoked,1,0,0,0,0,0
blame,1,0,0,0,0,0
adderall,1,0,0,0,0,0
gives,1,0,0,0,0,0
win,1,0,0,0,0,0
stuck,1,0,0,0,0,0
dawn,1,0,0,0,0,0
faith,1,0,0,0,0,1
leap,1,0,0,0,0,0
cross,1,0,0,0,0,0
jump,1,0,0,0,0,0
strangers,1,0,0,0,0,0
belonged,1,0,0,0,0,0
felt,1,0,0,0,0,0
rockstar,1,0,0,0,0,0
imma,1,0,0,0,0,0
brand,1,0,0,0,0,0
standing,1,0,0,0,0,0
silent,1,0,0,0,0,0
knows,1,0,0,0,0,0
guitar,1,0,0,0,0,0
fighting,1,0,0,0,0,0
