track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url,release_year
1N0TOOPBJvFOvQipTFz5io,Juice WRLD Speaks 2,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,190997,,2022
2FDXscpZOtGwuOKmY0K76w,Until The Plug Comes Back Around,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,173677,,2022
4HDQt6Lepj3HpxypbG30Hz,From My Window,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,187211,,2022
59bY27SZQ4r25o02vqOhgC,Girl Of My Dreams (with SUGA of BTS),1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, SUGA, BTS",226149,,2022
7Jc01x8pxVqgVGxn5jrwui,Feel Alone,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,230094,,2022
6D1KDOoVRKLyGcxVBi13Ot,Go Hard,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,134688,,2022
2iSQmITHUdCBQGDgvwEzkY,My Life In A Nutshell,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,189739,,2022
4UoDSs5VAw6xHdzbkjocTM,Rich And Blind,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,228193,,2022
6BjtaWm1T4kDWAqHrf8vEi,Legends,1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,192036,,2022
2s0OApkK0JpcB1bGhp4MHj,Intro,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,74865,,2021
7yFy1mdIzML1zWUCtN3Gng,All Girls Are The Same,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,165819,,2021
4WoPzWqUSRYhQbBZEfavjl,Lucid Dreams,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,239835,,2021
2XzO7YBED34xaE0DxynNfx,Lean Wit Me,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,175755,,2021
2RQlooky582mUdYEKmoyAe,Wasted (feat. Lil Uzi Vert),7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Lil Uzi Vert",258475,,2021
42vamBC4jlPJgoJ1a8ZjpZ,I'm Still,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,192859,,2021
3EeblvFYso7Z8CeMdmVRUL,Betrayal - Skit,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,64194,,2021
4feq6JZAS6qrnfv4FOMlYJ,Candles,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,183703,,2021
53uxkzwqk0urn9TSsr691S,Scared Of Love (with instrumental by Ghost Loft),7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,170538,,2021
3dgiIj607azoEBb2mAvuC3,Used To,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,176443,,2021
4X6R3oMU5vf0xQ43Dp1jUT,Karma - Skit,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,74590,,2021
6ffITSJJ5eAPnLOE49Gidy,Hurt Me,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,122285,,2021
4DBfrPbBwJkXGw9O4UabsN,Black & White,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,186945,,2021
2dyMvynM9mFivhcYv6dmTX,Long Gone,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,187006,,2021
6bcGZ03lWtGxdetce8SZe0,End Of The Road,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,162981,,2021
2HgI1hSP8zfUJ1bkFSbKDN,I'll Be Fine,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,244193,,2021
26gXWzhL8DZJSU5sODhVTs,734,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,196146,,2021
1jKlRcH7X78ps1yKBTWyUV,Lucid Dreams (feat. Lil Uzi Vert) - Remix,7aObAFaIOcczMSDnfXz5z6,Goodbye & Good Riddance (Anniversary),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Lil Uzi Vert",240437,,2021
02XcRGWPkvomFvzTamEKHg,Anxiety - Intro,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,70394,,2020
4K06PO78fW4mnBVenxGNob,Conversations,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,181661,,2020
1YM6c2sxbf2Jacl9IFgn4I,Titanic,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,176649,,2020
7d94IqWX2UmSKMGUYSGFJG,Bad Energy,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,186749,,2020
5dOxHHMOFAbG3VH23t0xNm,Righteous,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,242180,,2020
0fCwrjKfWxF3xQhZrYUw4T,Blood On My Jeans,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,154767,,2020
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, The Weeknd",196180,,2020
5JAYDuLRkODlVt6dgoalKk,Tell Me U Luv Me (with Trippie Redd),6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Trippie Redd",180129,,2020
0ada5XsQGLPUVbmTCkAP49,Hate The Other Side (with Marshmello & The Kid Laroi),6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",160212,,2020
2wg81gBz6PZSwbZrXObeW4,Get Through It - Interlude,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,20929,,2020
5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey),6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Halsey",202193,,2020
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Marshmello",205484,,2020
2SVx3uds6jTWALFxevIWMA,I Want It,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,173113,,2020
0440JCJyIAmINA8KcYgFb5,Fighting Demons,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,200628,,2020
2U5WueTLIK5WJLD7mvDODv,Wishing Well,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,194621,,2020
4F6YLjakjqWFTgC5qfEwPQ,Screw Juice,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,179464,,2020
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,147547,,2020
4sjdZEEQvR1sXrRNSuBfbA,"The Man, The Myth, The Legend - Interlude",6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,136544,,2020
21CkzgKCBCq5V4XKjiGSIj,Stay High,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,168684,,2020
4PPLJAEYBSOcnzr9TZoqf9,Can't Die,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,182922,,2020
7AvprzMsRJpybaalckaT8c,Man Of The Year,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,136408,,2020
1OjiYjgPZyxS0AiXiSnuYI,Juice WRLD Speaks From Heaven - Outro,6n9DKpOxwifT5hOXtgLZSL,Legends Never Die,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,30582,,2020
3T06rGO2dVEntMvym0vpQu,Empty,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,248431,,2019
55XOUxXsBBbC07PD3Zml3F,Maze,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,144090,,2019
39HsFsNfFYZdpnQfq8lbS3,HeMotions,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,187211,,2019
06GhyyKkQrMO73qVArgQVH,Demonz (feat. Brent Faiyaz) - Interlude,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Brent Faiyaz",95266,,2019
5WQrDB34o6M8V0jxNiX6RU,Fast,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,208517,,2019
2MFFrpPKrGnyJuVjcfdm4w,Hear Me Calling,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,189977,,2019
59654ZK5g8mq1Z6E34qBXp,Big,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,224063,,2019
6iaSML1PIYq936g62BDtBq,Robbery,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,240050,,2019
0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,218348,,2019
2uTrdatngtB000duMrfbiV,Feeling,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,201920,,2019
1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, YoungBoy Never Broke Again",189322,,2019
7yKSPAeiLHVJFSkJacPTmJ,Syphilis,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,131761,,2019
2xwwY0EN7dtnXzMU8xRDxX,Who Shot Cupid?,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,214245,,2019
4UBKe75v9DYcehHirq4ot4,Ring Ring (with Rvssian feat. Clever),1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Rvssian, Clever",171816,,2019
0C3gyphZJY83XplEHz30m0,Desire,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,189812,,2019
2wkej79m7pKn0iTljW929c,Out My Way,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,156620,,2019
1n4eqIG0RRUCuPT4vnsVlv,The Bees Knees,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,325809,,2019
5euYMGygjq2IAfpzOD08Qb,ON GOD (feat. Young Thug),1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Young Thug",250271,,2019
0yQCHkrxQDVyMc5I8D65yC,10 Feet,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,212311,,2019
2c3zMPsSmGkXCLQwCQqdhz,Won’t Let Go,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,200136,,2019
6bfJggd4HFdzHzvZLQ5EDX,She’s The One,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,188837,,2019
07Grx6opd6FcevHB0MG3r8,Rider,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,192093,,2019
1goNZsIE8w3NQOzlP40veh,Make Believe,1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,142025,,2019
7LoWAhcGbxSkT6trTqXQR6,Intro,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,74865,,2018
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,165819,,2018
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,239835,,2018
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,"Juice WRLD, Lil Uzi Vert",258475,,2018
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,169999,,2018
1fCeXjoRExPP2qwSBh2aST,Black & White,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,186945,,2018
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,175755,,2018
0INehbMZOFPnaPBAjK97i3,I'll Be Fine,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,244193,,2018
0WZFN4E8HrmGUU0EMyKQ8c,Used To,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,176443,,2018
1wa6QQsdSE3X2GbRljGpFk,Candles,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,183703,,2018
49QVOdWgGagzLrThkIqtK6,Scared Of Love (with instrumental by Ghost Loft),6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,170538,,2018
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,122285,,2018
19m3E0nMZobyA93AxMXC32,I'm Still,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,192859,,2018
24BNgrtp6Fag4M5BQPEgsV,End Of The Road,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,162981,,2018
17Cs25j5Ui6X6W4Hk1kAyC,Long Gone,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,187006,,2018
1p7DC2sFe7aJdO1RZdO3tC,Betrayal - Skit,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,64194,,2018
4TlZtoFcV9fKSxs3RVy9Td,Karma - Skit,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,74590,,2018
2OsDoAzo5SGq10qwmKSQBv,Jet Lag (feat. Young Scooter),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD, Young Scooter",271066,,2018
2vs5ubqg8QUbfyWZpMfvWe,Astronauts,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",169920,,2018
5274I4mUMnYczyeXkGDWZN,Fine China,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",141586,,2018
3fFBZvG777xoKyvcrBq7lc,Red Bentley (feat. Young Thug),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD, Young Thug",207866,,2018
2EhJijFUs0WUmNClDBpYJq,Make It Back,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,102560,,2018
0nWMTq3fBceV1uZlhFn6of,Oxy (feat. Lil Wayne),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Lil Wayne",180080,,2018
1hHe7cirScEJWgAS0JFqTL,7 Am Freestyle,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",192906,,2018
3thLnNvO9IctWoccbsZyJV,Different (feat. Yung Bans),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD, Yung Bans",151013,,2018
5ExHDzOoOhC4xZGPh9zyQZ,Shorty,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",121000,,2018
4VMiNOpnjRwSCwmHaUfOMM,Realer N Realer,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",170920,,2018
7L95O7D34EWhwtDCQkwGMR,No Issue,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",184960,,2018
3xBHLZwRfi0fjO9euaj5zf,WRLD On Drugs,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",217000,,2018
4hEbkVAl2qRs8vZy03tsDi,Afterlife,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,Future,214253,,2018
0JR7iZZ6Ql79sXW3rbiS3F,Ain't Livin Right (feat. Gunna),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD, Gunna",230533,,2018
2MfcvcvWSUkstTDZXYIakq,Transformer (feat. Nicki Minaj),6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Nicki Minaj",196333,,2018
6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,6P9PZjWXoCRF5b66BafPKY,Future & Juice WRLD Present... WRLD ON DRUGS,4MCBfE4596Uoi2O4DtmEMz,"Future, Juice WRLD",224506,,2018
4OkFBMU18NidtaefaTjUq1,Real Spill,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,198722,,2022
26Hgx0810XUis01XWvoftB,Stand On It,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,166888,,2022
0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Nardo Wick",195197,,2022
6qzBOV7lg2pnYm1tIvjxo3,Heyy,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,192727,,2022
6ug9fUi5oLLgQgOF1G8WkM,California Breeze,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,177789,,2022
0BBaLX0AEwUCmsJyI5eJ6U,Perfect Timing,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,161221,,2022
1Py8c3dkLF0YczcAyBFBEM,Never Hating (feat. Young Thug),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Young Thug",160776,,2022
1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Fridayy",167977,,2022
2A0G0bPmlkUXUbvWqrAXzg,Not Finished,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,163453,,2022
31lopd32BkJBTSgYE16c5e,In A Minute,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,200470,,2022
67drO2cIvjeyPkTzVJ8cxd,Waterfall Flow,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,164571,,2022
0xPcT6j7JFdJjRvQelyGr6,Everything,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,140744,,2022
2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Future",179706,,2022
25BIuLc3xxqGyg2kAAiFZ6,Double Down,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,202732,,2022
3Y3PNfb2ZuRBZgdJ2sKySy,Cost To Be Alive (feat. Rylo Rodriguez),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Rylo Rodriguez",139354,,2022
3PBBbN8EiB6A6uZ0xSUuJ6,Top Priority,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,187636,,2022
3HX0LjnPZCphkSoFRH2ITd,Danger,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,151582,,2022
6kSPwMUYpnBDIWViA3MKMT,Stop Playin (feat. Jeremih),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Jeremih",157835,,2022
5CM8ncprv7TEj3XyBx9bth,FR,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,175133,,2022
2zeP2m00YmZFr36mOQCBuK,Back and Forth (feat. EST Gee),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, EST Gee",121479,,2022
6FyYMbtmEgQDCgy9mYrOX8,Shiest Talk (feat. Pooh Shiesty),0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Pooh Shiesty",123658,,2022
3JVFg9xLmLJQnFfmMXICXJ,No Fly Zone,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,214883,,2022
23tyRvp2QIoxukwDvVxq3J,Russian Roulette,0FYvMdfTfYJxnJnKs1wDb0,It's Only Me,5f7VJjfbwm532GiveGC0ZK,Lil Baby,175883,,2022
3E3pb3qH11iny6TFDJvsg5,Voice of the Heroes,6CvBb1XqN0igtQrWrbXD80,The Voice of the Heroes,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Lil Durk",209299,,2021
2ELp0EL65yitpfJYwc5983,2040,6CvBb1XqN0igtQrWrbXD80,The Voice of the Heroes,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Lil Durk",192920,,2021
4lUmnwRybYH7mMzf16xB0y,Hats Off (feat. Travis Scott),6CvBb1XqN0igtQrWrbXD80,The Voice of the Heroes,5f7VJjfbwm532GiveGC0ZK,"Lil Baby, Lil Durk, Travis Scott",257428,,2021
